Area,Subejct,Condition,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127,T128,T129,T130,T131,T132,T133,T134,T135,T136,T137,T138,T139,T140,T141,T142,T143,T144,T145,T146,T147,T148,T149,T150,T151,T152,T153,T154,T155,T156,T157,T158,T159,T160,T161,T162,T163,T164,T165,T166,T167
LIFG,Sub_1_01,0,-1.5164375e-7,-1.723355e-7,-1.92686e-7,-2.131895e-7,-2.3418375e-7,-2.55796e-7,-2.779415e-7,-3.00397e-7,-3.2291625e-7,-3.4533975e-7,-3.67623e-7,-3.8976450000000004e-7,-4.11694e-7,-4.331935e-7,-4.53844e-7,-4.7301e-7,-4.898575000000001e-7,-5.0345275e-7,-5.129355e-7,-5.17726e-7,-5.1768525e-7,-5.13147e-7,-5.04792e-7,-4.934035e-7,-4.7959e-7,-4.6359625e-7,-4.452845e-7,-4.24292e-7,-4.0027425e-7,-3.73124e-7,-3.4304924999999997e-7,-3.10481525e-7,-2.75879075e-7,-2.39563625e-7,-2.017134e-7,-1.6254475e-7,-1.22571e-7,-8.2736525e-8,-4.4293624999999996e-8,-8.486224999999996e-9,2.3843575000000005e-8,5.257020000000001e-8,7.836297499999999e-8,1.0242992500000002e-7,1.26005325e-7,1.4981921750000002e-7,1.73832775e-7,1.97348625e-7,2.1939655e-7,2.3921e-7,2.5660125e-7,2.7208625e-7,2.8668025e-7,3.014505e-7,3.17085e-7,3.336855e-7,3.508775e-7,3.68064e-7,3.847025e-7,4.0051675e-7,4.1555875e-7,4.3009599999999996e-7,4.4448225000000003e-7,4.5907525e-7,4.74359e-7,4.9106775e-7,5.102020000000001e-7,5.32814e-7,5.5968875e-7,5.910245e-7,6.26288e-7,6.6429575e-7,7.0355875e-7,7.4273335e-7,7.81037125e-7,8.18338675e-7,8.549585e-7,8.913027e-7,9.275e-7,9.63208e-7,9.9759025e-7,1.029551e-6,1.0581645e-6,1.08303e-6,1.104368e-6,1.1228469999999999e-6,1.1392655e-6,1.1542522500000001e-6,1.1680355000000001e-6,1.1804527499999999e-6,1.19114175e-6,1.1999155e-6,1.20688675e-6,1.2123834999999999e-6,1.2166177500000001e-6,1.21943025e-6,1.22020525e-6,1.21804825e-6,1.21216825e-6,1.2022705e-6,1.18875275e-6,1.1725155000000001e-6,1.15453225e-6,1.13534825e-6,1.11488725e-6,1.0925415e-6,1.06760225e-6,1.0397412499999999e-6,1.0093525e-6,9.77518e-7,9.4562025e-7,9.14777e-7,8.8547275e-7,8.5743575e-7,8.2988e-7,8.0197475e-7,7.7335325e-7,7.4437975e-7,7.1602025e-7,6.894125e-7,6.65384e-7,6.442335e-7,6.258393e-7,6.10052025e-7,5.9712055e-7,5.87846525e-7,5.83337225e-7,5.8442125e-7,5.91010925e-7,6.01742975e-7,6.14179575e-7,6.255472e-7,6.336602e-7,6.376078e-7,6.378756e-7,6.358755e-7,6.3320265e-7,6.30927875e-7,6.2927185e-7,6.27736775e-7,6.25510275e-7,6.2198875e-7,6.17052475e-7,6.11025225e-7,6.043041e-7,5.969615499999999e-7,5.8858655e-7,5.7846935e-7,5.66040475e-7,5.51258375e-7,5.34792775e-7,5.1788365e-7,5.0195805e-7,4.88132475e-7,4.768595e-7,4.679215e-7,4.6073475000000005e-7,4.547035e-7,4.4935724999999997e-7,4.4423e-7,4.38592e-7,4.3120874999999997e-7,4.2028100000000003e-7,4.03698e-7,3.79638225e-7,3.4729935e-7,3.07365425e-7
LMTG,Sub_1_01,0,-2.03948125e-7,-2.1694835000000002e-7,-2.2288255e-7,-2.229063e-7,-2.18841875e-7,-2.1314065e-7,-2.0867435250000001e-7,-2.0840009999999998e-7,-2.149729e-7,-2.30324525e-7,-2.552549e-7,-2.89160175e-7,-3.3002167500000003e-7,-3.7465589999999994e-7,-4.1914055e-7,-4.593478625e-7,-4.914822e-7,-5.125247e-7,-5.20529595e-7,-5.147451215e-7,-4.956131249999999e-7,-4.64675475e-7,-4.2442025e-7,-3.7802367500000004e-7,-3.2899415e-7,-2.8074525e-7,-2.361655e-7,-1.97299e-7,-1.6507969999999996e-7,-1.3913917499999999e-7,-1.1779682499999998e-7,-9.832925000000001e-8,-7.747149999999998e-8,-5.196425000000001e-8,-1.90485e-8,2.3039e-8,7.4585e-8,1.3409665000000001e-7,1.9838765e-7,2.631642025e-7,3.23977525e-7,3.771895e-7,4.2061375e-7,4.53662e-7,4.77053e-7,4.92301e-7,5.01248875e-7,5.058036e-7,5.07859525e-7,5.09297325e-7,5.119337500000001e-7,5.1733025e-7,5.26476e-7,5.395275e-7,5.557827e-7,5.73900175e-7,5.92198105e-7,6.08875475e-7,6.2212705e-7,6.30229225e-7,6.31664e-7,6.2528225e-7,6.104875e-7,5.874735e-7,5.57487e-7,5.229175000000001e-7,4.8708195e-7,4.5373250000000004e-7,4.26388e-7,4.0767225e-7,3.988955e-7,4.000555e-7,4.1025175e-7,4.28298e-7,4.5321325e-7,4.8437975e-7,5.21379725e-7,5.636797e-7,6.102685e-7,6.5934075e-7,7.0818025e-7,7.533555e-7,7.9114375e-7,8.1795725e-7,8.3075475e-7,8.2740275e-7,8.0696825e-7,7.6985275e-7,7.1785125e-7,6.541745000000001e-7,5.8345545e-7,5.115905e-7,4.4526825e-7,3.9109975e-7,3.54544e-7,3.389915e-7,3.4529525e-7,3.7184975000000003e-7,4.1512375e-7,4.703915e-7,5.3242225e-7,5.959635e-7,6.56133e-7,7.08677825e-7,7.501813225e-7,7.78222825e-7,7.914996749999999e-7,7.8986525e-7,7.742537e-7,7.4645225e-7,7.08843e-7,6.641377500000001e-7,6.151102500000001e-7,5.64356e-7,5.1413675e-7,4.66361e-7,4.22584e-7,3.8391024999999996e-7,3.5077825e-7,3.2277825e-7,2.9868215e-7,2.7670974e-7,2.5493487499999997e-7,2.31718125e-7,2.060632e-7,1.7780624999999998e-7,1.4760575e-7,1.1675825e-7,8.691449999999998e-8,5.982274999999999e-8,3.727149999999999e-8,2.120925000000001e-8,1.3788000000000004e-8,1.7078749999999997e-8,3.249775e-8,6.019249999999999e-8,9.86869e-8,1.45007125e-7,1.95292e-7,2.45603e-7,2.9259075e-7,3.3384000000000003e-7,3.67896725e-7,3.940635e-7,4.120935e-7,4.21928e-7,4.235375e-7,4.1692175e-7,4.0221025e-7,3.797605e-7,3.5025675e-7,3.1475175e-7,2.7476875e-7,2.323485e-7,1.8997699999999998e-7,1.50376e-7,1.1633250000000005e-7,9.058199999999998e-8,7.567499999999997e-8,7.355250000000002e-8,8.498025e-8,1.0898174999999998e-7,1.426015e-7,1.8106274999999998e-7,2.1845349999999996e-7,2.48796e-7,2.6718025e-7
LIFG,Sub_1_04,0,2.75096e-7,3.1371025e-7,3.4295175e-7,3.5943775e-7,3.6112675e-7,3.48100125e-7,3.2257655e-7,2.8817125e-7,2.487665e-7,2.0753499999999999e-7,1.665565e-7,1.27088575e-7,9.0169325e-8,5.7098475e-8,2.9491150000000024e-8,8.876500000000003e-9,-3.9402499999999945e-9,-9.334500000000017e-9,-8.774499999999977e-9,-4.1440000000000006e-9,3.158974999999971e-9,1.286275000000001e-8,2.5848242500000007e-8,4.356024999999998e-8,6.709555000000003e-8,9.6452025e-8,1.3037950000000002e-7,1.6692425e-7,2.0435025e-7,2.4188975e-7,2.7991774999999997e-7,3.194150975e-7,3.6096905000000003e-7,4.0385075000000003e-7,4.4566899999999997e-7,4.8286725e-7,5.117792499999999e-7,5.297495e-7,5.35795e-7,5.3052975e-7,5.154178000000001e-7,4.917871225e-7,4.6019709999999997e-7,4.2042275e-7,3.72038e-7,3.1511975e-7,2.50686e-7,1.80621e-7,1.0712774999999997e-7,3.2101499999999965e-8,-4.319375e-8,-1.1787499999999999e-7,-1.9080999999999995e-7,-2.6002825000000004e-7,-3.22597e-7,-3.7508999999999995e-7,-4.145305e-7,-4.3932325000000003e-7,-4.4965725e-7,-4.4715174999999997e-7,-4.3392450000000003e-7,-4.1168824999999995e-7,-3.8126475e-7,-3.4277025e-7,-2.9628125e-7,-2.4266250000000005e-7,-1.8397125e-7,-1.23152e-7,-6.3218e-8,-6.370000000000023e-9,4.6442750000000034e-8,9.539500000000001e-8,1.412345e-7,1.8460725e-7,2.257265e-7,2.6449850000000003e-7,3.009585e-7,3.3559750000000005e-7,3.69369e-7,4.0335749999999996e-7,4.3822475e-7,4.738232499999999e-7,5.09194e-7,5.429999999999999e-7,5.741107500000001e-7,6.019900000000001e-7,6.267029999999999e-7,6.4863e-7,6.681152500000001e-7,6.8525975e-7,6.99989e-7,7.123225e-7,7.225535e-7,7.312115000000001e-7,7.387115e-7,7.449475e-7,7.490149999999999e-7,7.493365e-7,7.44083e-7,7.317032500000001e-7,7.112935e-7,6.825757500000001e-7,6.456335e-7,6.0066725e-7,5.4795325e-7,4.8813475e-7,4.2257125e-7,3.5361274999999997e-7,2.8442625e-7,2.1843175e-7,1.5853925000000002e-7,1.0654399999999992e-7,6.296675000000003e-8,2.732274999999998e-8,-1.3084999999999882e-9,-2.371500000000005e-8,-4.028650000000001e-8,-5.108225000000007e-8,-5.6174999999999906e-8,-5.5912250000000025e-8,-5.0944250000000016e-8,-4.1946000000000077e-8,-2.920075000000007e-8,-1.2283749999999973e-8,9.826250000000018e-9,3.822825000000001e-8,7.338574999999997e-8,1.1470624999999999e-7,1.605855e-7,2.08930625e-7,2.5790709999999997e-07,3.06511425e-7,3.5470977499999996e-7,4.0300310000000007e-7,4.5177099999999995e-7,5.0078725e-7,5.4914075e-7,5.955605e-7,6.3900275e-7,6.791784999999999e-7,7.1668075e-7,7.526215000000001e-7,7.88054225e-7,8.235731250000001e-7,8.5930125e-7,8.9521475e-7,9.3158775e-7,9.6929625e-7,1.009762e-6,1.05448375e-6,1.10443275e-6,1.15966825e-6,1.21938225e-6,1.2822655e-6,1.3470375e-6,1.4128365000000001e-06,1.4792685e-6,1.5461049999999998e-6,1.6128385e-6,1.67847925e-6,1.7417007500000002e-6,1.8012810000000001e-6,1.85658725e-6,1.9079107500000002e-6,1.95650325e-6,2.00420375e-6,2.052862e-6
LMTG,Sub_1_04,0,-1.3223659000000002e-7,-1.3466342500000003e-7,-1.2495594999999997e-7,-1.0493725000000003e-7,-7.719900000000002e-8,-4.404250000000001e-8,-6.657249999999985e-9,3.5106100000000015e-8,8.228032500000002e-8,1.3596627499999995e-7,1.9662049999999996e-7,2.63732e-7,3.35896e-7,4.112375e-7,4.87892e-7,5.643978575e-7,6.397075e-7,7.1302075e-7,7.8371975e-7,8.515805e-7,9.1699e-7,9.8086575e-7,1.0443645e-6,1.1085465e-6,1.1742125e-6,1.2418705e-6,1.31190125e-6,1.38480625e-6,1.4613442250000001e-6,1.542416e-6,1.628547e-6,1.719186e-6,1.8122e-6,1.903976e-6,1.990075e-6,2.066185e-6,2.1290375e-6,2.17677e-6,2.2089800000000002e-6,2.2265599999999997e-6,2.2313472500000002e-6,2.22565125e-6,2.2117804999999997e-6,2.191776e-6,2.167300775e-6,2.1396085e-6,2.1096035e-6,2.07808475e-6,2.04578025e-6,2.0131745e-6,1.9802855e-6,1.9467342500000003e-6,1.91200975e-6,1.87578925e-6,1.838115775e-6,1.7993894e-6,1.7600926e-6,1.72038655e-6,1.6799066675e-6,1.6379700825e-6,1.5940915e-6,1.54839185e-6,1.5017014500000001e-6,1.455361e-6,1.410928e-6,1.369874e-6,1.3334175e-6,1.302468e-6,1.2776785e-6,1.2594202500000001e-6,1.2477435e-6,1.2423635e-6,1.2426935000000001e-6,1.2478220000000001e-6,1.25647825e-6,1.2670885000000001e-6,1.27794625e-6,1.287501e-6,1.294537e-6,1.2983004499999999e-6,1.298550075e-6,1.2957774999999999e-6,1.2914092500000001e-6,1.2879815e-6,1.28903075e-6,1.2985515e-6,1.3199415e-6,1.3548575e-6,1.4024360575e-6,1.459336e-6,1.5204065e-6,1.5796935e-6,1.631527e-6,1.671316e-6,1.69586775e-6,1.703252e-6,1.69261075e-6,1.664107e-6,1.61910475e-6,1.56033875e-6,1.49187575e-6,1.4186647499999999e-6,1.3459299999999999e-6,1.2786334999999999e-6,1.2210175e-6,1.1764605e-6,1.1475295e-6,1.13619325e-6,1.1439697e-6,1.17176125e-6,1.21943725e-6,1.28542575e-6,1.3666285e-6,1.45884125e-6,1.55751725e-6,1.658525e-6,1.75834e-6,1.8538725e-6,1.942195e-6,2.0206775e-6,2.087525e-6,2.142255e-6,2.185795e-6,2.2200925e-6,2.2474575e-6,2.26996e-6,2.2891025e-6,2.3057075e-6,2.319925e-6,2.33147e-6,2.34012e-6,2.346345e-6,2.3515825e-6,2.357955e-6,2.3674825e-6,2.3812425e-6,2.398645e-6,2.417215e-6,2.4331324999999998e-6,2.4421925e-6,2.440935e-6,2.4274525e-6,2.401665e-6,2.36504e-6,2.319975e-6,2.2692175e-6,2.21549e-6,2.1614375e-6,2.1095825e-6,2.0620925e-6,2.0202275e-6,1.9838675e-6,1.9513325e-6,1.91992e-6,1.886995e-6,1.8511475e-6,1.812775e-6,1.7737975e-6,1.7369625e-6,1.7051499999999999e-6,1.6809650000000002e-6,1.6665629999999999e-6,1.663691e-6,1.67364925e-6,1.69726125e-6,1.734866e-6,1.7864605e-6
LIFG,Sub_1_09,0,1.2577417500000001e-8,1.110482e-8,6.517139999999997e-9,-5.661749999999999e-10,-9.156349999999998e-9,-1.8299399999999996e-8,-2.7431099999999998e-8,-3.6545825e-8,-4.612725000000001e-8,-5.6907625e-8,-6.9569024e-8,-8.4516e-8,-1.0180505e-7,-1.212856e-7,-1.429381e-7,-1.6729828e-7,-1.95726425e-7,-2.30303975e-7,-2.7332585e-7,-3.2659475e-7,-3.907545e-7,-4.648535e-7,-5.462707500000001e-7,-6.3108525e-7,-7.148520000000001e-7,-7.9358275e-7,-8.6458775e-7,-9.269202499999999e-7,-9.812965e-7,-1.02963225e-6,-1.07429625e-6,-1.11737125e-6,-1.160076e-6,-1.2025679999999999e-6,-1.24417925e-6,-1.28387675e-6,-1.32080725e-6,-1.3546725000000001e-6,-1.3859032499999999e-6,-1.41560475e-6,-1.4452975e-6,-1.476569e-6,-1.51068075e-6,-1.548306e-6,-1.58937625e-6,-1.6331407499999999e-6,-1.6783347500000002e-6,-1.72349125e-6,-1.767296e-6,-1.808841e-6,-1.84775275e-6,-1.8840427500000002e-6,-1.9178965e-6,-1.94934775e-6,-1.978e-6,-2.0029125e-6,-2.02269325e-6,-2.0357775e-6,-2.040783e-6,-2.036739e-6,-2.0231985e-6,-2.000164175e-6,-1.9679405249999998e-6,-1.927025e-6,-1.87814875e-6,-1.8223655e-6,-1.7610694999999999e-6,-1.6958690000000001e-6,-1.62832025e-6,-1.5597065e-6,-1.4908074999999999e-6,-1.42182e-6,-1.352485e-6,-1.2824025e-6,-1.21148e-6,-1.1402324999999998e-6,-1.0697125e-6,-1.001145e-6,-9.35503e-7,-8.7311e-7,-8.135280000000001e-7,-7.55693e-7,-6.9843075e-7,-6.410292500000001e-7,-5.835885e-7,-5.269452499999999e-7,-4.7229250000000007e-7,-4.2073025e-7,-3.7296575e-7,-3.2927325e-7,-2.8968000000000004e-7,-2.5432625e-7,-2.2379425e-7,-1.9915649999999997e-7,-1.8159650000000005e-7,-1.7178750000000004e-7,-1.6924500000000003e-7,-1.7204975e-7,-1.7706250000000004e-7,-1.8059849999999997e-7,-1.7933075000000003e-7,-1.7109825e-7,-1.5532000000000004e-7,-1.3293417500000002e-7,-1.0581162500000004e-7,-7.584725000000001e-8,-4.4004249999999975e-8,-9.780750000000006e-9,2.8721000000000023e-8,7.414025e-8,1.2885349999999998e-7,1.9398399999999997e-7,2.6882775000000005e-7,3.5090925e-7,4.3665675e-7,5.22402e-7,6.05298275e-7,6.8380335e-7,7.5758425e-7,8.2704475e-7,8.9263175e-7,9.54244e-7,1.01096115e-6,1.06127225e-6,1.1036605e-6,1.137325e-6,1.1626795e-6,1.1814105e-6,1.19604225e-6,1.209065e-6,1.22202475e-6,1.2349365e-6,1.24637075e-6,1.2540977499999999e-6,1.2560465e-6,1.251155e-6,1.2397905e-6,1.22357975e-6,1.20468375e-6,1.18488e-6,1.16486725e-6,1.14416075e-6,1.1215815e-6,1.0959945000000001e-6,1.0670065e-6,1.035276e-6,1.002366e-6,9.702134999999999e-7,9.404062499999999e-7,9.1349375e-7,8.8866075e-7,8.639042500000001e-7,8.3670575e-7,8.048475e-7,7.670597499999999e-7,7.2319625e-7,6.7399625e-7,6.20509325e-7,5.63518425e-7,5.032147e-7,4.3933679999999995e-7,3.7164675e-7,3.004875e-7,2.2712625e-7,1.5374425e-7,8.3053e-8,1.7688550000000003e-8
LMTG,Sub_1_09,0,-2.750475e-8,-1.7411249999999997e-8,-1.386249999999997e-9,2.103074999999999e-8,5.001850000000001e-8,8.515450000000001e-8,1.2518574999999999e-7,1.6805424999999998e-7,2.112385025e-7,2.5227025e-7,2.891565e-7,3.20502e-7,3.4534099999999997e-7,3.6283549999999997e-7,3.7199425e-7,3.7150025e-7,3.5970125e-7,3.34781e-7,2.9506675e-7,2.39418e-7,1.6765085e-7,8.090650000000001e-8,-1.819175e-8,-1.2572824999999998e-7,-2.3704225000000002e-7,-3.4746974999999997e-7,-4.5306215e-7,-5.51087875e-7,-6.40231225e-7,-7.2043275e-7,-7.92465875e-7,-8.5734935e-7,-9.15886175e-7,-9.6841775e-7,-1.01488075e-6,-1.0550462500000001e-6,-1.08878625e-6,-1.116277e-6,-1.1381269999999999e-6,-1.1553965e-6,-1.169471e-6,-1.18188e-6,-1.19406475e-6,-1.20721225e-6,-1.22214375e-6,-1.23931e-6,-1.2587934999999998e-6,-1.2804325e-6,-1.3039075e-6,-1.3288375e-6,-1.3547775e-6,-1.38123e-6,-1.4075574999999999e-6,-1.4328175e-6,-1.455605e-6,-1.4739275e-6,-1.485335e-6,-1.4872075e-6,-1.4773105e-6,-1.45415425e-6,-1.41718975e-6,-1.36666575e-6,-1.3034275e-6,-1.2287865000000001e-6,-1.1444785e-6,-1.0526205e-6,-9.555865e-7,-8.5582825e-7,-7.556300250000001e-7,-6.56910475e-7,-5.6109225e-7,-4.6912249999999997e-7,-3.815375e-7,-2.9868525e-7,-2.20974e-7,-1.4898575e-7,-8.339575000000001e-8,-2.471174999999997e-8,2.7029500000000037e-8,7.251949999999999e-8,1.1319250000000001e-7,1.5103350000000001e-7,1.8819072499999998e-7,2.26498625e-7,2.670429e-7,3.09925775e-7,3.542989e-7,3.98608925e-7,4.4096562499999997e-7,4.795365e-7,5.1276875e-7,5.3934825e-7,5.580290000000001e-7,5.6757475e-7,5.66997e-7,5.55939675e-7,5.350548e-7,5.06115425e-7,4.71810775e-7,4.352516e-7,3.9935217500000004e-7,3.6628997e-7,3.37176935e-7,3.1202047e-7,2.8991386e-7,2.6946155e-7,2.4933875e-7,2.2878882500000003e-7,2.0788185e-7,1.8743180249999998e-7,1.685813675e-7,1.52245925e-7,1.38672e-7,1.2732178249999999e-7,1.1716949499999998e-7,1.0728619999999998e-7,9.741634999999998e-8,8.824417500000002e-8,8.128294999999999e-8,7.850574999999998e-8,8.188419999999999e-8,9.300020000000001e-8,1.128341e-7,1.4173945000000001e-7,1.795408e-7,2.25705e-7,2.794955e-7,3.40001e-7,4.0598000000000004e-7,4.755645e-7,5.459884999999999e-7,6.135325e-7,6.73822325e-7,7.224618e-7,7.55802125e-7,7.7169225e-7,7.699405e-7,7.523395e-7,7.2217925e-7,6.83455e-7,6.4008925e-7,5.95487e-7,5.523864999999999e-7,5.12946e-7,4.78857e-7,4.514205e-7,4.3148375000000005e-7,4.1935075000000003e-7,4.1468385e-7,4.164746825e-7,4.2311750000000003e-7,4.3256475e-7,4.425955e-7,4.511415e-7,4.5656325e-7,4.57752e-7,4.5405599999999997e-7,4.45103e-7,4.3065025e-7,4.10527e-7,3.8471635e-7,3.53541075e-7,3.1787304999999997e-7,2.792561e-7,2.3988700000000004e-7,2.0240600000000002e-7,1.6946400000000001e-7
LIFG,Sub_1_10,0,-2.3677872500000001e-7,-2.57295e-7,-2.75348e-7,-2.9227925e-7,-3.0934150000000003e-7,-3.2762800000000003e-7,-3.4803375e-7,-3.71191e-7,-3.9737925e-7,-4.26505e-7,-4.5818824999999995e-7,-4.919455e-7,-5.2739875e-7,-5.644025e-7,-6.0300925e-7,-6.4331225e-7,-6.8527025e-7,-7.28621e-7,-7.72907e-7,-8.1760575e-7,-8.62246e-7,-9.0646575e-7,-9.500322500000001e-7,-9.927807499999999e-7,-1.034583e-6,-1.07535275e-6,-1.115059e-6,-1.15379075e-6,-1.1917485e-6,-1.2292420749999999e-6,-1.266611325e-6,-1.304173475e-6,-1.3421139e-6,-1.380445425e-6,-1.418962e-6,-1.45731175e-6,-1.49505625e-6,-1.531753e-6,-1.56694175e-6,-1.600083e-6,-1.63046975e-6,-1.6572365e-6,-1.6794252499999999e-6,-1.6961925e-6,-1.706927e-6,-1.7112995e-6,-1.7091435e-6,-1.7003755000000001e-6,-1.68496225e-6,-1.66301925e-6,-1.634923e-6,-1.601347e-6,-1.563189e-6,-1.5213725e-6,-1.47671875e-6,-1.4299145e-6,-1.3816495e-6,-1.3327025e-6,-1.28397225e-6,-1.236314e-6,-1.1902762499999999e-6,-1.1459825e-6,-1.1031285000000001e-6,-1.06118375e-6,-1.019631725e-6,-9.781740749999999e-7,-9.3670015e-7,-8.952107500000001e-7,-8.536777499999999e-7,-8.119520000000001e-7,-7.69781e-7,-7.268225000000001e-7,-6.827017499999999e-7,-6.370284999999999e-7,-5.894602499999999e-7,-5.397843325e-7,-4.880133999999999e-7,-4.3439124999999994e-7,-3.79307e-7,-3.2310800000000004e-7,-2.6594450000000003e-7,-2.0771575e-7,-1.4819350000000005e-7,-8.721074999999999e-8,-2.4762750000000014e-8,3.8961e-8,1.0365199999999997e-7,1.69004e-7,2.3471400000000005e-7,3.0046117499999995e-7,3.6584519999999996e-7,4.3037650000000003e-7,4.9353825e-7,5.548475e-7,6.139299999999999e-7,6.705085e-7,7.243325e-7,7.750767499999999e-7,8.2230075e-7,8.655247499999999e-7,9.043552500000001e-7,9.38623e-7,9.684585e-7,9.9420065e-7,1.016238675e-6,1.034839e-6,1.0501105e-6,1.06205325e-6,1.07069025e-6,1.07614525e-6,1.07855025e-6,1.07784e-6,1.0735548e-6,1.064802825e-6,1.050447725e-6,1.029407425e-6,1.0008948e-6,9.644778750000001e-7,9.1994905e-7,8.671442e-7,8.058398e-7,7.358159575e-7,6.57046175e-7,5.6985465e-7,4.7499099999999997e-7,3.7350025000000006e-7,2.6655475000000004e-7,1.5525475e-7,4.0507000000000007e-8,-7.697925e-8,-1.9661575e-7,-3.1783125e-7,-4.399945e-7,-5.6244125e-7,-6.845225000000001e-7,-8.057172500000001e-7,-9.257347499999999e-7,-1.04448825e-6,-1.1619974999999999e-6,-1.278228e-6,-1.392932e-6,-1.50556075e-6,-1.6152925e-6,-1.721220875e-6,-1.82254725e-6,-1.91875325e-6,-2.0095935e-6,-2.09497625e-6,-2.174798e-6,-2.2488425e-6,-2.316856e-6,-2.378631e-6,-2.43410775e-6,-2.4833455e-6,-2.5264365e-6,-2.56343375e-6,-2.5943685e-6,-2.6193545e-6,-2.6387125e-6,-2.6530000000000003e-6,-2.66294e-6,-2.6692275e-6,-2.6723725e-6,-2.6726e-6,-2.6699e-6,-2.664115e-6,-2.65505e-6
LMTG,Sub_1_10,0,-1.4859725e-7,-1.4192775e-7,-1.24185e-7,-9.603380000000001e-8,-5.899722499999999e-8,-1.5412200000000007e-8,3.183900000000001e-8,7.980574999999999e-8,1.2593174999999999e-7,1.683112e-7,2.05717475e-7,2.3747275e-7,2.6324995e-7,2.8293025e-7,2.9661475e-7,3.04740725e-7,3.081912e-7,3.082944e-7,3.0672245e-7,3.0533555e-7,3.0602084249999997e-7,3.10551261e-7,3.204646275e-7,3.3693777500000003e-7,3.6057445e-7,3.911168e-7,4.271906e-7,4.6624252499999997e-7,5.0472825e-7,5.385497749999999e-7,5.63702545e-7,5.769509949999999e-7,5.76358325e-7,5.615573000000001e-7,5.33645575e-7,4.948249750000001e-7,4.47866025e-7,3.95662575e-7,3.41002125e-7,2.865160175e-7,2.3464435e-7,1.87501825e-7,1.4663749999999998e-7,1.1279875e-7,8.586624999999999e-8,6.505774999999999e-8,4.930800000000001e-8,3.7565749999999993e-8,2.8807499999999995e-8,2.182025e-8,1.5030750000000024e-8,6.631249999999995e-9,-4.9545000000000064e-09,-2.0490000000000007e-8,-3.958050000000002e-8,-6.0784e-8,-8.208375000000003e-8,-1.01401e-7,-1.1688874999999999e-7,-1.2699825e-7,-1.3050700000000002e-7,-1.2663700000000002e-7,-1.15266225e-7,-9.7100624999999993e-08,-7.3675525e-8,-4.7126924999999995e-8,-1.9810175e-8,6.048324999999997e-9,2.855999999999999e-8,4.6254199999999996e-8,5.815485e-8,6.393792499999999e-8,6.4129955e-8,6.01716e-8,5.4174975e-8,4.839519999999999e-8,4.468175000000001e-8,4.417844999999999e-8,4.739075e-8,5.4487750000000004e-8,6.5593e-8,8.089900000000002e-8,1.0057175e-7,1.245935e-7,1.5267529999999999e-7,1.84345075e-7,2.1916312500000002e-7,2.5687025e-7,2.97301e-7,3.4009445e-7,3.84458475e-7,4.29155625e-7,4.7266439999999997e-7,5.13411e-7,5.500125000000001e-7,5.8150125e-7,6.0751125e-7,6.283737500000001e-7,6.4514175e-7,6.59514275e-7,6.73654825e-7,6.898425e-7,7.099007499999999e-7,7.345605e-7,7.6293925e-7,7.924215e-7,8.190450000000001e-7,8.3827345e-7,8.45860405e-7,8.3849045e-7,8.140064999999999e-7,7.713335e-7,7.102805e-7,6.314065000000001e-7,5.3608455e-7,4.266978e-7,3.0677215e-7,1.8069575e-7,5.300425000000001e-8,-7.251925e-8,-1.9351139999999999e-7,-3.09177175e-7,-4.19949525e-7,-5.269669e-7,-6.316745e-7,-7.3566275e-7,-8.406675e-7,-9.485525e-7,-1.06118725e-6,-1.1801025e-6,-1.3061135e-6,-1.439035e-6,-1.5776485000000001e-6,-1.7199075e-6,-1.8633200000000001e-6,-2.0054675e-6,-2.144495e-6,-2.2793325e-6,-2.40956e-6,-2.5350275e-6,-2.6553425000000002e-6,-2.769545e-6,-2.876115e-6,-2.9732325e-6,-3.059255e-6,-3.1330375e-6,-3.1939275000000003e-6,-3.2415475e-6,-3.27553e-6,-3.2955199999999997e-6,-3.3014175e-6,-3.2937275e-6,-3.2736175e-6,-3.2426375e-6,-3.2022325e-6,-3.1533149999999997e-6,-3.0961025e-6,-3.03035e-6,-2.9558025e-6,-2.8725749999999998e-6,-2.7812800000000002e-6,-2.6828175e-6,-2.5780975e-6,-2.4678650000000002e-6,-2.352695e-6,-2.2331202500000002e-6,-2.10973375e-6
